1.136563e-08 1.136563e-08 1.917854e-01 0.00 0.4444730086581741 -0.03940583926181416 0.16314446905406252 0.5615471381223595 339.4393262099299,343.43897175020516,347.4382454662563,351.43820119754685,355.4377202699399,359.43761125216554,363.43733968037645,367.4375221875152,371.437386017681,375.4376133722744,379.43756082256084,383.4378879733295,387.4378089818097,391.4381632346287,395.4380711894763,399.4381663197914,403.4381568188981,407.4382317435868,411.4381408583383,415.4380827827116,419.4380500310487,423.4379065400385,427.4373565622837,431.437203104185,435.4362221136388
1.210261e-08 1.210261e-08 1.934496e-01 0.00 0.4444730086581741 -0.03940583926181416 0.16809821028476882 0.5615471381223595 339.4409711074115,343.44063937280487,347.4399417317471,351.4399041934582,355.43945103086605,359.43935726647845,363.43911197609236,367.4393146473122,371.43918078423764,375.4394318990738,379.4393914587523,383.4397444858723,387.43969105684556,391.4400627753433,395.439991391903,399.44011141031234,403.44010195592637,407.440189908305,411.4401209049331,415.44007183927164,419.44004688625137,423.43992499761436,427.43939804327545,431.43925840357747,435.4382620462233
1.248653e-08 1.248653e-08 1.942047e-01 0.00 0.4444730086581741 -0.03940583926181416 0.17042681567181667 0.5615471381223595 339.4417191895624,343.44139766045805,347.44071584628324,351.4406850315654,355.440218938452,359.44014641115433,363.4399078831673,367.44012256930137,371.4399982955028,375.4402592803957,379.4402433619211,383.44058743274985,387.44053024517035,391.44091482799956,395.4408456001267,399.4409739060245,403.440989126873,407.44107494659585,411.4410090283835,415.4409801515745,419.44096582294753,423.44083782924514,427.44032488048776,431.44015029945325,435.4392021784838
1.123747e-08 1.123747e-08 1.901893e-01 0.00 0.4444730086581741 -0.03940583926181416 0.15863367838283646 0.5615471381223595 339.4377553187543,343.43737348467926,347.4366314737406,351.43655457480594,355.436051904338,359.43592120928594,363.4356312120881,367.43580347016825,371.43562681649655,375.4358585513781,379.4357894652083,383.43609436807435,387.43599175333424,391.4363284787914,395.4362146391275,399.4363174656301,403.4362835070345,407.43633786534417,411.4362542587428,415.4361677100121,419.4361259986362,423.43597838309427,427.43541171672615,431.4352340659692,435.43424124814067
1.169038e-08 1.169038e-08 1.923285e-01 0.00 0.4444730086581741 -0.03940583926181416 0.164739840760171 0.5615471381223595 339.43987321378967,343.4395123207946,347.43881576570004,351.43876280701744,355.43828271946313,359.4381822572797,363.4379178688925,367.4381158032226,371.43796710650713,375.43820269437845,379.4381683767319,383.43849361073154,387.4384112859987,391.4387844994958,395.43869299567615,399.4388065332461,403.4387911168286,407.4388755192358,411.4387943018745,415.43873477143813,419.4387017040517,423.43855920660565,427.43803677468674,431.43787382877565,435.4369005737809
1.126404e-08 1.126404e-08 1.910771e-01 0.00 0.4444730086581741 -0.03940583926181416 0.1611179723961106 0.5615471381223595 339.4386276954979,343.43826202961446,347.4375347407837,351.43746848148277,355.43697157098825,359.43685845465944,363.4365879326481,367.4367701949463,371.43660297693896,375.4368365321144,379.4367758901469,383.43709443580906,387.43700255487397,391.4373510290767,395.43724856818915,399.43734617740864,403.43733495844475,407.4373919318868,411.43730020681716,415.43723955565036,419.43718268249825,423.4370555349975,427.43649618959444,431.4363312413479,435.4353488536107
1.144857e-08 1.144857e-08 1.904626e-01 0.00 0.4444730086581741 -0.03940583926181416 0.15939103633556623 0.5615471381223595 339.4380200765757,343.43764612193155,347.4368962612219,351.4368336029571,355.4363344118469,359.43621006590496,363.4359307714826,367.43609773627594,371.4359330546023,375.43614941520605,379.4360943899277,383.4364037519762,387.4363091109827,391.4366550541937,395.4365402753969,399.4366381764036,403.4366024584268,407.4366754206184,411.436566284078,415.43649109956203,419.4364483634111,423.43629565999004,427.4357466844773,431.4355764518495,435.434580062937
1.133465e-08 1.133465e-08 1.913137e-01 0.00 0.4444730086581741 -0.03940583926181416 0.1617901879882326 0.5615471381223595 339.4388652915587,343.4385058257574,347.43778053679455,351.43770459878436,355.43722957269773,359.43710878188,363.4368332436877,367.4370162697685,371.4368653556323,375.4370911665398,379.4370428382207,383.4373512239301,387.437278261978,391.43762285786687,395.43753530719795,399.4376260355601,403.4375933822796,407.43767013768,411.4375796323718,415.4375169998445,419.43748721353336,423.43733693660585,427.4367987419674,431.43662465409267,435.435642886978
1.137168e-08 1.137168e-08 1.914861e-01 0.00 0.4444730086581741 -0.03940583926181416 0.16228622520972996 0.5615471381223595 339.43903719297145,343.4386779255154,347.43794631656,351.4378918384913,355.43740706576796,359.43729720709365,363.43701581555376,367.4371997965789,371.4370421853931,375.43728819979276,379.4372320388872,383.43755374364946,387.43745736099595,391.4378185020566,395.43772877666163,399.4378318328065,403.4378040288231,407.43786893287484,411.43779052824414,415.43773437908965,419.4376874159735,423.4375441917181,427.4370035230757,431.43682157058566,435.4358580834624
1.134030e-08 1.134030e-08 1.912600e-01 0.00 0.4444730086581741 -0.03940583926181416 0.16163684279339452 0.5615471381223595 339.4388147040886,343.43844988567315,347.4377257654678,351.43766449574866,355.4371737868123,359.43705635289774,363.4367811408681,367.43695949052193,371.4367951320696,375.4370322233467,379.4369761109786,383.43728993959115,387.43721015503104,391.43755903300365,395.43747017498686,399.4375639364242,403.43753528974156,407.43761160620375,411.43751051288245,415.4374525831129,419.4374304420455,423.4372758978508,427.43673189825415,431.4365550892785,435.43557031823156
1.248501e-08 1.248501e-08 1.944783e-01 0.00 0.4444730086581741 -0.03940583926181416 0.17128805759151838 0.5615471381223595 339.4419924104383,343.4416713940555,347.4409746738881,351.44096290420845,355.44051049465253,359.44043100009793,363.4401960645797,367.4404209437784,371.44029392028904,375.44057091610114,379.4405406366822,383.4408863347819,387.44084989054295,391.4412157523158,395.4411648663845,399.44129544321584,403.4412930268719,407.4414026188265,411.4413371070994,415.4413004522713,419.44128345206883,423.4411746640989,427.4406503764116,431.4405011192088,435.4395304887324
1.203910e-08 1.203910e-08 1.935836e-01 0.00 0.4444730086581741 -0.03940583926181416 0.16850991583148148 0.5615471381223595 339.4411094267961,343.4407754392289,347.44008583213895,351.4400461896996,355.4395864096763,359.43949898339554,363.4392483409367,367.4394593078935,371.4393346447912,375.43958807430374,379.43955852377053,383.43988659925327,387.4398379502931,391.440208791906,395.44014745229515,399.4402519796087,403.4402616285921,407.44034274015496,411.4402735081926,415.4402336810052,419.4402108230888,423.4400902362155,427.43955982654734,431.4394091636673,435.43844940825454
1.149169e-08 1.149169e-08 1.901539e-01 0.00 0.4444730086581741 -0.03940583926181416 0.15853516269402762 0.5615471381223595 339.4377146870064,343.4373392785547,347.43659389243186,351.4365221446181,355.4360074406049,359.4358776851187,363.4355936031424,367.4357605045918,371.43560439131807,375.4358187424934,379.4357510520587,383.43605605434794,387.4359488880686,391.4362987969127,395.43617932200306,399.43627587249904,403.436241592585,407.43629679162393,411.4361986332442,415.43612837306136,419.436087743444,423.4359098756638,427.4353648252169,431.4351682100207,435.4342079238929
1.181315e-08 1.181315e-08 1.901407e-01 0.00 0.4444730086581741 -0.03940583926181416 0.1584981326507894 0.5615471381223595 339.437699765,343.43732778144346,347.43658383754695,351.43649619923593,355.4359942030665,359.4358656241169,363.4355851761863,367.4357485568021,371.4355746413033,375.4357841746329,379.43574124440624,383.436037324575,387.4359429939968,391.4362859511687,395.4361704373884,399.4362529491996,403.43621760400515,407.4362934924075,411.4361943447375,415.4361149064381,419.4360682993111,423.4358883978862,427.43535341740073,431.4351558926328,435.43417377836437
1.141919e-08 1.141919e-08 1.901105e-01 0.00 0.4444730086581741 -0.03940583926181416 0.15841811695246102 0.5615471381223595 339.4376777226816,343.4372887889904,347.4365438898143,351.4364711054275,355.43597027950426,359.43583786461636,363.4355393001085,367.43572231419677,371.4355512469089,375.43576151893024,379.4357132801742,383.4360072132723,387.4359161786719,391.43625111815743,395.43612378816096,399.4362269104481,403.4361917795513,407.43624772730834,411.4361408772814,415.4360672987028,419.4360304848619,423.4358628288141,427.4353317890271,431.4351396332453,435.434147550865
1.159006e-08 1.159006e-08 1.924070e-01 0.00 0.4444730086581741 -0.03940583926181416 0.16497090671870204 0.5615471381223595 339.43994760518035,343.4395965342982,347.43887112580705,351.43883984254626,355.43837000063627,359.43826112574465,363.43799522608504,367.43819296850785,371.43805773244407,375.43829100339525,379.4382538722109,383.4385942111621,387.43850155342005,391.4388676700566,395.43879216492377,399.43890847392777,403.43888281656905,407.43896444271354,411.43887696106896,415.43882547013374,419.4387963434745,423.4386550847541,427.43812962485816,431.43798076802295,435.4369917754813
1.177542e-08 1.177542e-08 1.928020e-01 0.00 0.4444730086581741 -0.03940583926181416 0.1661373560262777 0.5615471381223595 339.44033030675763,343.43999647102396,347.4392781942513,351.4392354163819,355.4387725122859,359.43867431992896,363.43841407993796,367.4386175464245,371.4384889251112,375.43872965530335,379.4386904182092,383.4390214192846,387.43895203458135,391.43932744625766,395.43922654993776,399.43935929870963,403.4393368462979,407.4394366928109,411.4393628001223,415.43930249090096,419.4392762700972,423.43913010224685,427.43860766794603,431.43844892174627,435.4374642565338
1.130515e-08 1.130515e-08 1.914604e-01 0.00 0.4444730086581741 -0.03940583926181416 0.162215679590947 0.5615471381223595 339.43900571297127,343.4386585442348,347.4379212593246,351.43786615317816,355.4373782612614,359.4372588039647,363.4369937373299,367.4371741347239,371.4370189872832,375.43726162778347,379.43720325449834,383.4375244602144,387.43743486720757,391.43779365858654,395.43768953282785,399.437797853513,403.43777392484384,407.4378490321393,411.437756214291,415.43769272532535,419.43765229818797,423.43753007063657,427.4369785137258,431.43680337895523,435.43582378496114
1.147914e-08 1.147914e-08 1.905505e-01 0.00 0.4444730086581741 -0.03940583926181416 0.1596346539122421 0.5615471381223595 339.43811324190034,343.4377316856602,347.43700473723806,351.43693258477407,355.4364364752758,359.43629900511723,363.4360143705544,367.4361965895974,371.4360220348404,375.4362569363286,379.43617761762727,383.43648796524576,387.4364006487505,391.4367547955954,395.4366475394103,399.4367371865471,403.4367072227182,407.4367720988567,411.43666672798594,415.43660681262696,419.436569277909,423.4364169437223,427.43584485097455,431.43566603951814,435.43469497592844
1.216719e-08 1.216719e-08 1.937048e-01 0.00 0.4444730086581741 -0.03940583926181416 0.168889048372512 0.5615471381223595 339.44123300848145,343.4409020313465,347.44020367676967,351.44017544182924,355.4397085649262,359.4396223028434,363.43938077753586,367.43959073169566,371.4394671815798,375.43971766199195,379.43969790579695,383.4400251238375,387.43996027010456,391.4403435982428,395.4402798343849,399.44040751336547,403.4403921277524,407.4404878930775,411.44042699897733,415.4403859097633,419.440353012129,423.44022328602637,427.4397096808564,431.4395351598576,435.438595848239
1.154309e-08 1.154309e-08 1.917072e-01 0.00 0.4444730086581741 -0.03940583926181416 0.1629234694129606 0.5615471381223595 339.4392611099859,343.4388937202129,347.43818993477487,351.43812211178624,355.4376358447387,359.43751973945587,363.43725567635124,367.4374374861552,371.4372909981511,375.43752558743216,379.4374803202485,383.4377883263574,387.43772599319476,391.43807229567074,395.4379896733698,399.4380877022396,403.438060098276,407.43813565964086,411.4380469788127,415.43799047508827,419.43795574935257,423.4378073287195,427.4372695392993,431.43708400953216,435.43613063063566
1.167975e-08 1.167975e-08 1.923935e-01 0.00 0.4444730086581741 -0.03940583926181416 0.16492433478522067 0.5615471381223595 339.43993069928774,343.4395850780425,347.438874739388,351.438820490395,355.4383472832503,359.43824689694327,363.43798716558695,367.4381787657968,371.43803292876,375.4382784942448,379.43822912971126,383.4385698870499,387.43848959487025,391.43885818798987,395.4387882659302,399.4388826867768,403.4388650194639,407.4389404957204,411.4388606205654,415.4388231341683,419.4387793601109,423.43864697560275,427.4381023983169,431.43793530015415,435.4369668732839
1.127742e-08 1.127742e-08 1.912918e-01 0.00 0.4444730086581741 -0.03940583926181416 0.1617311289087614 0.5615471381223595 339.4388530374042,343.4384804388013,347.43775235115305,351.43768934947815,355.4372085563971,359.43708868585094,363.43681101710933,367.4369966676087,371.43684496025406,375.43707485158257,379.4370088286868,383.43732199312626,387.4372486617772,391.437591966764,395.43750680563136,399.437602686833,403.4375773985446,407.4376506042417,411.43755512019965,415.437493553914,419.43744191553753,423.43732321009077,427.4367656418236,431.4366049136191,435.4356230909825
1.159764e-08 1.159764e-08 1.900970e-01 0.00 0.4444730086581741 -0.03940583926181416 0.1583843016515059 0.5615471381223595 339.43765748359675,343.43728477440993,347.436543544476,351.43646323928374,355.43595055761136,359.43582647927735,363.4355367599571,367.43570271431923,371.4355358570582,375.43575296588835,379.4356804615008,383.4359844424986,387.43588411489173,391.436231765126,395.43612317640174,399.4361990109056,403.4361719942014,407.43623658524695,411.43614027521204,415.43605539559707,419.4360138327168,423.4358512234973,427.4352970870173,431.43511727349335,435.43413866011696
1.171898e-08 1.171898e-08 1.929407e-01 0.00 0.4444730086581741 -0.03940583926181416 0.16656206909536703 0.5615471381223595 339.4404675451592,343.44012179271857,347.4394272758905,351.4393819452865,355.43893016854895,359.4388229235995,363.4385706225378,367.4387706483641,371.4386320306096,375.438871178236,379.43883929261483,383.4391740155914,387.4391235862948,391.43947692978355,395.4394042908871,399.43951579465,403.4395064637961,407.4395856228617,411.4395141776834,415.4394677741465,419.43944656764734,423.43930271517434,427.43877213088854,431.4386181169097,435.43763904804416
1.180933e-08 1.180933e-08 1.928928e-01 0.00 0.4444730086581741 -0.03940583926181416 0.166418144495452 0.5615471381223595 339.44042425468416,343.4400756888462,347.4393711427344,351.4393371917362,355.43887205354787,359.43877459025305,363.4385148258376,367.4387186171287,371.43857853405643,375.4388304988307,379.43879409720427,383.4391253333435,387.4390554689419,391.4394284848029,395.43934327075505,399.43946288236145,403.4394461223205,407.4395387874882,411.43946521639015,415.4394098782358,419.43937812756394,423.4392366120944,427.438724572556,431.43855059608023,435.4375960242061
1.162367e-08 1.162367e-08 1.904266e-01 0.00 0.4444730086581741 -0.03940583926181416 0.15929025623140122 0.5615471381223595 339.4379856615293,343.437610719624,347.4368723965286,351.43679694501725,355.43630072554544,359.4361665351732,363.4358881271738,367.4360594185149,371.4358906856664,375.43610605296846,379.43604399953637,383.4363441157786,387.43627831911874,391.4366064216533,395.43651161948685,399.4365980767797,403.4365607636749,407.4366261233785,411.43652539860733,415.4364607869812,419.436407340953,423.4362501031393,427.435702916135,431.4355228207671,435.4345403342078
